city,district_ar,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details_ar,details
Riyadh,حي الحمراء,Al-Hamra neighborhood,West,420,10,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,130000,للايجار فله بحي. الحمراء الشرقية  420م درج صالة غرفة سائق مدخل. سيارة تحت استقبال فوق 4 غرف  وصالة  السطح. غرفه للشغالة   تحت الصيانة حاليا.   مطبخ. راكب.  130الف  للمشاهدة التواصل واتساب 0556548925,"For rent, it has a neighborhood. Al-Hamra Al-Sharqiya, 420 m, staircase, hall, driver’s room, entrance. Car under reception above 4 rooms and lounge on the roof. A maid's room is currently under maintenance.   kitchen. passenger.  130 thousand to watch. Contact WhatsApp 0556548925"
Riyadh,حي الصحافة,Al Sahafa District,West,320,0,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000,"للايجار فيلا درج صاله بحى الصحافة 
عبارة عن مدخل سيارة حوش واسع 
مجلس رجال ومجلس نساء 
ملقط وصاله مطبخ 
الدور العلوي 
5 غرفه نوم منهم غرفتين نوم ماستر 
وصاله 
السطح غرفه شغاله غرفه غسل 
والسطح واسع 
المطبخ راكبه المكيفات راكبه 
الفيلا مجدي بكامل 
قري...","For rent, a villa with stairs in the hall in Al-Sahafa district 
It is a spacious car entrance 
A council for men and a council for women 
Tongs and kitchen hall 
The upper floor 
5 bedrooms, including two master bedrooms 
A hall 
The roof is a maid's room and a washing room 
The surface is wide 
The kitchen is working, the air conditioners are working 
The villa is Magdy Kamel 
Village..."
Riyadh,حي ديراب,Dirab district,South,312,35,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2000,قريبه من المدرسة والايجار شهري دورين2000,"Close to the school and rent monthly for two floors, 2000"
Riyadh,حي عكاظ,Okaz neighborhood,South,200,0,4,4,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,33000,"دبلكس للإيجار تحت استقبال وفوق غرف نوم
الموقع غير دقيق 
للتواصل واتس اب او اتصال او الذهاب ‏الى موقع الشركة مسجل في قوقل ماب بإسم شركة رمز المسار العقارية 
٠٥٥١٦٥٥٤٨٤
نقدم افضل التمويلات العقارية ✅✅
ونحن نتعامل مع جميع البنوك والشركات ونوفر الدفعه ال...","Duplex for rent below the reception and above the bedrooms
The location is not accurate 
To communicate via WhatsApp, call, or go to the company’s website, registered on Google Map under the name Ramz Al Masar Real Estate Company 
0551655484
We offer the best real estate financing ✅✅
We deal with all banks and companies and provide free payment..."
Riyadh,حي الصحافة,Al Sahafa District,East,350,6,3,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,135000,"فلة بحي الصحافة المربع الذهبي 
 مفروشة اثاث ممتاز 
مساحة 350م 
يوجد بها 3 غرف نوم 
يوجد صالتين مفتوحه هلى بعض 
يوجد مجلس 
4 حمامات غرفة سائق وغرفة خادمة 
مكيفة بالكامل تكييف اسبليت 
شارع 20 امامها حديقة
140 الف دفعه واحده","Villa in Al-Sahafa neighborhood, Golden Square 
 Furnished with excellent furniture 
Area 350 m 
It has 3 bedrooms 
There are two halls open together 
There is a council 
4 bathrooms, driver's room and maid's room 
Fully air conditioned with split air conditioning 
20th Street, in front of it is a park
140 thousand in one payment"
Riyadh,حي العزيزية,Al-Azizia neighborhood,North,300,5,5,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,50000,"فلة عبارة عن دور ارضي وشقه علوي درج داخلي ::
-الدور عبارة عن٤ غرف ( ملحق بدورة مياه ومجلس ومقلط وصالة ومجلس نساء ودورة مياة ومطبخ )
-الشقة عبارة عن ٤ غرف (ماستر غرفتين ودورة مياه وغرفتين ودورة مياه ودورة مياه للغسيل )
جميع الغرف مكيفة سبلت   والمطبخ ...","The villa consists of a ground floor and an upper apartment with an internal staircase::
-The floor consists of 4 rooms (attached to a bathroom, a sitting room, a living room, a women’s sitting room, a bathroom, and a kitchen).
-The apartment consists of 4 rooms (two master rooms and a bathroom, two rooms and a bathroom, and a bathroom for laundry)
All rooms are split air conditioned and the kitchen..."
Riyadh,حي الحمراء,Al-Hamra neighborhood,North,600,0,5,4,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,270000,"فيلا جديدة موثثه بالكامل فيلا مودرن  تصميم  رائع  
الفيلا بناء شخصي  

الدور الارضي 
مدخل سياره + جلسه خارجيه +  مدخل للنساء  

مجلس للرجال كبير   + مجلس  صغير مع مغاسل للرجال + مقلط مع سفره كبيره + صاله كبيره + مطبخ راكب مع مستودع   مع مسبح مغطي خاص...","A new, fully furnished villa, a modern villa with a wonderful design  
The villa is a personal building  

ground floor 
Car entrance + outdoor seating + entrance for women  

A large men's majlis + a small majlis with men's sinks + a sink with a large dining room + a large hall + a fitted kitchen with a warehouse and a private covered swimming pool..."
Riyadh,حي الخليج,Gulf neighborhood,North,625,4,5,5,3,1,1,0,1,1,1,1,0,1,0,0,1,0,0,120000,"فلة للايجار بتصميم حديث مؤثثة بالكامل ومكيفة 
الدور الارضي (مجلس رجال+صالتين مفتوحة على بعض +مجلس نسائي بتصميم متميز 
الدورالاول(غرفة نوم ماستر+أربع غرف نوم لكل غرفة دورة مياه خاصة .
الدورالاول الثاني(غرفة ماستر +غرفة مع دورة مياة)+مجالس خارجي+مطبخ خ...","Villa for rent with a modern design, fully furnished and air-conditioned 
Ground floor (men's majlis + two open-air halls + women's majlis with a distinct design 
The first floor (master bedroom + four bedrooms, each room has a private bathroom).
The second first floor (master room + room with bathroom) + outdoor sitting areas + outdoor kitchen..."
Riyadh,حي النسيم الغربي,Western Naseem neighborhood,West,450,0,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,"فيلا كامله للايجار 

مرممه نظيفه جدا مكونه من 
3 ادوار كل دور 5 غرف وصاله وحمامين ومطبخ تصلح عزاب لسركه او موسسة


نعتذر لعدم الرد في بعض الاوقات وذالك نظرا لضغط الاتصالات 
في حال عدم الرد يرجى ارسال رساله واتس اب بالطلب 
تمنياتي للجميع بالتوفيق","Entire villa for rent 

Very clean, restored 
3 floors, each floor has 5 rooms, a hall, two bathrooms and a kitchen, suitable for singles for a company or institution.


We apologize for not responding at times due to communications pressure 
If there is no response, please send a WhatsApp message with the request 
I wish everyone good luck"
Riyadh,حي العليا,Olaya district,North,250,0,1,2,3,1,0,1,1,0,1,1,1,1,0,0,1,0,0,75000,مسبح مشترك مع حديقة صاله كبيرة مدخل سيارة  حديقة  ٣ ماستر روم,"Shared swimming pool with garden, large hall, car entrance, garden, 3 master room"
Riyadh,حي الفيحاء,Al-Fayhaa neighborhood,Northern East,575,21,5,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,65000,"السلام عليكم ورحمة الله وبركاته
للايجار فلة مكونه من
الدور الارضي
 مجلس و مقلط وصاله كبيرة مع غرفه كبار سن ماستر
الدور الاول
5غرف نوم وصاله
السطح غرفتين مع دورت مياة
الفله نظيفة وعلى شارعين
للاستفسار
0551000696","May the peace, blessings, and mercy of God be upon you
For rent, a villa consisting of:
ground floor
 A sitting room, a large hall, and a master bedroom for the elderly
First floor
5 bedrooms and a living room
The roof has two rooms with a bathroom
The villa is clean and on two streets
For inquiries
0551000696"
Riyadh,حي الفيحاء,Al-Fayhaa neighborhood,East,600,0,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,85000,"السلام عليكم ورحمة الله وبركاته
للايجار فله
عمرها 18
مساحه 600 متر
الفلة تفتح شرقيه","May the peace, blessings, and mercy of God be upon you
Villa for rent
She is 18
An area of ​​600 meters
The villa opens east"
Riyadh,حي المونسية,Al Munsiyah neighborhood,South,400,10,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70000,,#VALUE!
Riyadh,حي الرمال,Al-Rimal neighborhood,North,300,2,5,4,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000,"فيلا للايجار عمرها سنتين قريب من الخدمات ومن طريق Dammam تحت مدخل سياره وحوش ومجلس ومقلط ومطبخ وصاله وفوق اربع نوم وبالسطح شغاله والسطح 
كاش ٤٥٠٠٠
دفعتين ٥٥٠٠٠
عمر ها سنتين","A two-year-old villa for rent, close to services and Dammam Road, under the entrance to a car, a courtyard, a sitting area, a living room, a kitchen, a hall, above four bedrooms, and the roof is occupied. 
Cash 45000
Two payments of 55,000
She is two years old"
Riyadh,حي المهدية,Mahdia neighborhood,South,375,3,3,4,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,45000,"فيلا دور واحد للايجار يوجد فيها مطبخ راكب ومكيفين اسبيلت 
ثلاث غرف نوم واربع دورات مياه ومجلس رجال ومجلس نساء وصالة وملحق ومقلط","One-storey villa for rent with a fitted kitchen and two split air conditioners 
Three bedrooms, four bathrooms, a men's sitting room, a women's sitting room, a hall, an annex, and a living room"
Riyadh,حي المونسية,Al Munsiyah neighborhood,South,265,10,5,5,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,80000,,#VALUE!
Riyadh,حي العارض,Al-Arid neighborhood,East,280,0,6,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000,"فله دبلكس  ٢٥٠ م 
جديده
- سطح + غرفة خادمه + غرفة غسيل
دور علوي ٤ غرف ٣ دورات مياه
-دور ارضي : مجلس + غرفة طعام
صاله + ٢ دورات مياه
- غرفة سائق","It has a duplex of 250 square meters 
New
- Rooftop + maid's room + laundry room
Upper floor, 4 rooms, 3 bathrooms
-Ground floor: sitting room + dining room
Hall + 2 bathrooms
- Driver's room"
Riyadh,حي العارض,Al-Arid neighborhood,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...","Duplex villa for rent in a very excellent location near Lubna Olayan Compound and the International American School. The villa consists of:



######ground floor######
Front yard and small back yard
council
Spacious hall
Installed kitchen (opens to the hall and courtyard)

######the second floor######
4..."
Riyadh,حي الواحة,Al-Waha neighborhood,South,500,10,5,5,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,250000,"فيلا للايجار بحي الواحة 
مؤثثة 
بRiyadh
‏مساحة الارض ٥٠٠م٢
‏مساحة المباني ١١٠٠م٢
‏يوجد بها بدروم بمساحة ٢٦٠م٢ وبه مسرح منزلي وخيمة داخلية
‏الدور الارضي مساحة ٢٦٠م٢ مكون من مجلسين وصالة طعام وصالة كبيرة في الوسط 
‏الدور الاول ٥ غرف نوم والغرفة الرئيسي...","Villa for rent in Al-Waha neighborhood 
Furnished 
In Riyadh
Land area 500 m2
Building area: 1100 m2
It has a basement with an area of ​​260 square meters, a home theater and an indoor tent
The ground floor is 260 square meters, consisting of two sitting rooms, a dining hall, and a large hall in the middle 
The first floor has 5 bedrooms and the main room..."
Riyadh,حي الشرق,Al-Sharq neighborhood,South,300,0,5,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,38000,"دور درج دخلي في مكيفات 


للايجار        يتكون   
الكهرباء 


مكتب عبدالهادي للعقارات 
بيع     شراء    إدارة الأملاك 
‏نسعد في استقبال طلباتكم وتسويق عقاراتكم  وحلول تمويلية لجميع البنوك
ابو حسين 
0536160016
من ٤ عصرا إلى ٩ مساء للإستفسار عن الاعلان","Indoor drawer floor for air conditioners 


For rent        consisting   
electricity 


Abdul Hadi Real Estate Office 
Selling     Buying    Property Management 
We are happy to receive your requests, market your properties, and provide financing solutions for all banks
Abu Hussein 
0536160016
From 4 pm to 9 pm to inquire about the advertisement"
Riyadh,حي الشرق,Al-Sharq neighborhood,South,375,0,4,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,38000,"دور درج دخلي في حي البيان 


للايجار        يتكون   
الكهرباء 


مكتب عبدالهادي للعقارات 
بيع     شراء    إدارة الأملاك 
‏نسعد في استقبال طلباتكم وتسويق عقاراتكم  وحلول تمويلية لجميع البنوك
ابو حسين 
0536160016
من ٤ عصرا إلى ٩ مساء للإستفسار عن الاعل...","The floor of an entrance staircase in Al-Bayan neighborhood 


For rent        consisting   
electricity 


Abdul Hadi Real Estate Office 
Selling     Buying    Property Management 
We are happy to receive your requests, market your properties, and provide financing solutions for all banks
Abu Hussein 
0536160016
From 4 pm to 9 pm to inquire about information..."
